Unnamed: 0,gender,test_prep,sport,transport,wkstudy_hours,math_score,reading_score,writing_score
643,male,completed,regularly,private,5 - 10,54,57,58
644,female,completed,regularly,school_bus,,72,84,84
645,male,none,sometimes,school_bus,,66,59,56
646,male,completed,regularly,,< 5,44,52,55
647,female,completed,sometimes,school_bus,> 10,86,98,100
648,female,completed,sometimes,private,> 10,91,97,96
649,male,,sometimes,school_bus,,89,88,86
650,male,completed,regularly,school_bus,5 - 10,89,93,89
651,female,completed,regularly,school_bus,5 - 10,61,66,73
652,female,none,regularly,private,5 - 10,52,69,63
654,male,none,regularly,private,,85,77,75
655,male,none,sometimes,private,5 - 10,57,63,55
656,male,completed,regularly,private,5 - 10,95,84,88
657,male,completed,sometimes,private,5 - 10,96,78,84
658,female,none,regularly,private,5 - 10,58,56,56
659,female,none,regularly,school_bus,< 5,34,38,36
660,male,none,sometimes,school_bus,5 - 10,84,83,81
661,male,completed,sometimes,school_bus,5 - 10,59,51,47
662,male,completed,regularly,school_bus,5 - 10,62,68,66
663,female,completed,sometimes,school_bus,< 5,40,59,55
664,male,none,never,school_bus,5 - 10,52,33,39
665,female,completed,sometimes,school_bus,5 - 10,93,98,98
666,male,none,never,private,5 - 10,53,57,48
667,male,none,sometimes,private,5 - 10,67,53,53
669,female,completed,sometimes,school_bus,5 - 10,84,93,95
670,male,completed,sometimes,school_bus,,53,57,54
671,male,none,regularly,school_bus,> 10,88,74,72
672,female,completed,sometimes,school_bus,5 - 10,68,87,82
673,male,completed,regularly,school_bus,> 10,82,75,80
674,female,none,regularly,private,< 5,46,47,57
675,male,none,sometimes,private,< 5,70,77,68
676,female,completed,sometimes,,5 - 10,62,81,81
677,female,,sometimes,private,5 - 10,49,66,67
678,female,completed,sometimes,private,5 - 10,75,84,87
679,female,none,sometimes,private,5 - 10,66,82,76
680,male,none,sometimes,school_bus,< 5,89,74,74
681,female,none,sometimes,school_bus,5 - 10,60,63,65
682,male,completed,never,private,5 - 10,72,70,68
683,female,none,sometimes,school_bus,5 - 10,64,71,72
684,female,completed,sometimes,private,< 5,55,66,70
685,female,none,regularly,private,5 - 10,57,77,72
686,female,none,sometimes,school_bus,< 5,61,67,61
687,female,none,sometimes,school_bus,< 5,57,68,67
688,female,none,regularly,school_bus,< 5,41,57,56
689,female,none,sometimes,school_bus,5 - 10,54,55,58
690,female,completed,sometimes,private,5 - 10,74,76,83
691,male,,sometimes,private,5 - 10,68,74,68
692,female,completed,regularly,school_bus,< 5,70,74,76
693,female,none,sometimes,private,< 5,47,68,60
694,female,none,regularly,,5 - 10,59,75,69
695,male,none,regularly,school_bus,< 5,67,57,60
696,male,none,regularly,school_bus,> 10,47,43,41
697,female,none,sometimes,school_bus,5 - 10,54,63,66
698,male,completed,sometimes,private,> 10,78,75,77
699,male,none,sometimes,school_bus,< 5,63,64,62
700,female,completed,sometimes,school_bus,< 5,65,80,77
701,female,none,sometimes,private,5 - 10,43,54,57
702,female,completed,sometimes,,5 - 10,63,80,77
703,male,completed,regularly,school_bus,< 5,74,73,74
704,female,none,regularly,school_bus,< 5,59,68,79
705,male,completed,sometimes,school_bus,5 - 10,72,69,68
706,female,completed,regularly,private,5 - 10,89,92,98
708,male,none,sometimes,school_bus,5 - 10,56,46,49
709,female,none,sometimes,private,< 5,57,69,62
710,male,none,sometimes,school_bus,5 - 10,62,64,62
711,female,completed,sometimes,school_bus,5 - 10,86,90,94
712,male,none,sometimes,school_bus,< 5,83,79,77
713,female,none,regularly,school_bus,< 5,54,56,60
714,female,none,sometimes,private,< 5,58,67,71
715,male,completed,,school_bus,5 - 10,74,66,70
716,male,none,regularly,private,5 - 10,86,89,82
717,male,none,regularly,school_bus,< 5,84,80,73
718,female,completed,sometimes,private,> 10,96,92,94
720,female,none,never,school_bus,< 5,66,83,78
721,female,none,regularly,school_bus,< 5,33,41,46
723,male,completed,never,private,5 - 10,59,56,50
724,female,completed,never,school_bus,5 - 10,73,80,81
725,female,,regularly,private,5 - 10,86,98,92
726,male,completed,sometimes,school_bus,5 - 10,66,64,72
728,female,none,sometimes,school_bus,5 - 10,63,78,81
729,female,none,sometimes,school_bus,5 - 10,53,77,73
730,male,none,sometimes,private,5 - 10,91,87,83
731,male,none,never,private,< 5,52,54,53
732,female,,never,school_bus,> 10,63,67,70
733,female,none,regularly,private,5 - 10,76,91,86
734,male,none,sometimes,school_bus,> 10,65,69,60
735,female,completed,sometimes,school_bus,< 5,42,56,61
736,male,completed,never,,5 - 10,72,65,59
737,male,none,never,school_bus,5 - 10,61,61,56
738,male,none,regularly,private,5 - 10,86,82,77
739,male,none,sometimes,school_bus,5 - 10,84,82,74
740,male,none,never,private,5 - 10,61,51,44
741,male,completed,never,private,> 10,72,75,74
742,female,none,never,private,5 - 10,59,64,62
743,female,none,regularly,,5 - 10,36,48,47
744,female,,sometimes,private,> 10,63,73,78
745,male,none,sometimes,private,,62,61,61
746,male,none,sometimes,private,5 - 10,65,56,48
747,female,none,sometimes,,5 - 10,77,72,78
748,male,completed,regularly,school_bus,< 5,73,60,71
749,female,none,never,private,5 - 10,79,89,89
751,male,,regularly,school_bus,5 - 10,74,64,64
752,male,none,sometimes,school_bus,5 - 10,62,48,47
753,male,none,never,school_bus,> 10,67,61,54
754,female,none,,school_bus,< 5,39,55,50
755,male,none,regularly,school_bus,5 - 10,38,45,45
756,male,none,sometimes,,< 5,46,50,46
758,male,completed,regularly,school_bus,5 - 10,86,86,87
759,male,completed,regularly,private,< 5,71,71,72
760,male,none,sometimes,school_bus,5 - 10,67,57,54
761,female,none,never,school_bus,5 - 10,69,69,75
762,female,none,sometimes,private,> 10,62,75,71
763,female,completed,sometimes,school_bus,5 - 10,65,67,74
764,female,completed,sometimes,school_bus,< 5,64,65,73
765,female,none,sometimes,private,< 5,70,81,86
766,female,none,sometimes,school_bus,5 - 10,86,100,97
767,male,completed,regularly,,< 5,56,54,57
768,male,none,sometimes,school_bus,5 - 10,72,68,64
769,male,none,sometimes,school_bus,5 - 10,80,68,68
771,male,completed,sometimes,private,5 - 10,95,86,91
772,female,completed,regularly,private,5 - 10,81,85,93
773,female,none,regularly,school_bus,5 - 10,92,77,86
774,female,none,sometimes,school_bus,5 - 10,62,72,74
775,male,completed,sometimes,private,5 - 10,43,44,38
776,male,none,sometimes,school_bus,5 - 10,62,63,55
777,female,none,regularly,private,< 5,69,74,76
778,male,completed,sometimes,school_bus,> 10,70,63,70
779,female,completed,sometimes,school_bus,,56,64,67
780,female,none,regularly,private,< 5,54,67,58
782,female,none,regularly,,5 - 10,64,65,69
783,female,none,sometimes,private,> 10,67,88,84
784,male,none,sometimes,private,> 10,58,57,53
785,male,completed,sometimes,,5 - 10,43,51,48
786,female,none,,,5 - 10,78,78,73
787,female,completed,regularly,private,5 - 10,81,89,94
788,female,none,regularly,school_bus,5 - 10,76,79,74
789,male,completed,sometimes,school_bus,5 - 10,70,57,62
790,female,none,sometimes,school_bus,> 10,82,74,73
791,male,none,sometimes,private,5 - 10,51,52,44
792,male,none,sometimes,private,< 5,86,68,64
793,female,none,sometimes,school_bus,> 10,79,79,76
794,female,completed,never,school_bus,5 - 10,89,90,97
795,male,completed,sometimes,school_bus,5 - 10,88,84,88
796,female,none,regularly,,5 - 10,33,32,36
797,male,,sometimes,private,5 - 10,72,75,72
798,male,none,sometimes,private,5 - 10,43,47,47
799,male,none,regularly,school_bus,< 5,64,66,63
800,male,completed,sometimes,school_bus,> 10,69,55,56
801,female,completed,sometimes,,< 5,70,78,75
802,male,,sometimes,school_bus,5 - 10,73,72,60
803,male,completed,regularly,school_bus,5 - 10,73,68,65
804,male,none,sometimes,school_bus,5 - 10,62,56,48
805,male,none,sometimes,private,> 10,82,82,75
806,male,none,sometimes,school_bus,> 10,77,58,59
807,female,none,sometimes,,5 - 10,54,71,67
808,male,none,sometimes,private,< 5,56,53,43
809,female,none,sometimes,school_bus,5 - 10,59,80,71
810,male,none,sometimes,private,< 5,71,63,63
811,female,completed,sometimes,school_bus,5 - 10,94,100,100
812,female,completed,sometimes,school_bus,5 - 10,82,87,93
813,female,none,sometimes,private,5 - 10,40,43,47
814,male,none,regularly,school_bus,5 - 10,83,65,66
815,male,none,regularly,,< 5,48,44,44
816,male,completed,never,private,> 10,92,91,86
817,male,none,sometimes,school_bus,< 5,59,59,52
818,male,none,regularly,school_bus,> 10,77,71,69
819,female,none,regularly,school_bus,5 - 10,42,54,54
821,female,none,regularly,school_bus,> 10,42,44,43
822,female,none,never,private,< 5,67,82,76
823,female,completed,regularly,private,> 10,98,100,100
824,male,none,regularly,school_bus,< 5,57,57,56
825,female,completed,never,school_bus,5 - 10,69,90,93
826,male,none,regularly,private,< 5,58,56,49
827,female,,never,,> 10,42,48,47
828,female,,sometimes,school_bus,< 5,67,75,68
829,male,none,regularly,private,5 - 10,79,78,69
830,female,none,never,school_bus,5 - 10,86,86,88
831,male,none,regularly,private,< 5,68,60,59
832,male,none,sometimes,private,5 - 10,65,66,62
833,female,none,sometimes,private,5 - 10,73,86,80
834,female,completed,sometimes,private,5 - 10,49,56,65
836,female,none,sometimes,,5 - 10,65,72,73
837,male,none,regularly,school_bus,5 - 10,64,55,53
838,male,completed,regularly,private,< 5,54,65,61
839,male,completed,sometimes,school_bus,5 - 10,49,53,48
840,male,,regularly,private,> 10,74,65,70
841,female,none,,school_bus,> 10,45,43,38
842,male,none,sometimes,school_bus,> 10,65,61,63
843,male,none,regularly,private,< 5,60,59,57
844,female,none,never,private,5 - 10,69,81,78
845,male,completed,sometimes,school_bus,> 10,76,60,66
847,male,none,sometimes,school_bus,5 - 10,68,65,54
849,female,completed,regularly,school_bus,< 5,68,86,92
850,male,,regularly,private,5 - 10,97,91,89
851,male,none,never,private,5 - 10,53,52,48
852,female,completed,sometimes,school_bus,> 10,73,96,90
853,male,none,regularly,private,5 - 10,48,44,43
854,male,completed,regularly,school_bus,,70,55,67
855,female,none,never,school_bus,,96,84,96
856,male,none,regularly,private,5 - 10,79,66,66
857,female,completed,never,private,5 - 10,51,65,60
858,male,none,regularly,school_bus,< 5,53,46,44
859,male,completed,regularly,school_bus,5 - 10,89,81,78
860,female,none,regularly,school_bus,5 - 10,67,65,75
861,female,none,regularly,school_bus,< 5,73,83,82
862,female,none,never,private,5 - 10,58,62,64
863,male,none,never,school_bus,5 - 10,64,58,57
864,male,completed,sometimes,private,> 10,96,95,92
865,female,none,regularly,private,< 5,23,28,33
866,female,none,sometimes,private,5 - 10,54,54,49
868,female,none,regularly,private,5 - 10,72,82,84
869,female,completed,sometimes,school_bus,5 - 10,61,87,86
870,male,completed,never,school_bus,5 - 10,70,67,71
871,female,completed,regularly,school_bus,,91,100,99
872,female,completed,regularly,school_bus,5 - 10,54,65,73
873,male,,sometimes,school_bus,5 - 10,59,60,58
874,female,none,regularly,school_bus,5 - 10,54,60,61
875,male,completed,regularly,school_bus,5 - 10,70,65,68
876,female,completed,sometimes,school_bus,5 - 10,57,67,68
877,female,completed,regularly,school_bus,5 - 10,83,93,97
878,female,none,sometimes,,< 5,65,67,71
879,female,none,sometimes,school_bus,5 - 10,70,83,89
880,male,none,regularly,private,5 - 10,75,63,52
881,male,none,sometimes,private,< 5,76,78,76
882,male,none,sometimes,private,5 - 10,60,55,47
883,male,none,sometimes,school_bus,> 10,82,77,78
884,female,none,sometimes,school_bus,5 - 10,58,64,66
885,female,completed,regularly,private,5 - 10,75,84,79
886,male,completed,regularly,school_bus,5 - 10,65,66,66
887,male,none,regularly,school_bus,< 5,61,67,66
888,female,completed,sometimes,school_bus,5 - 10,59,81,81
889,male,completed,sometimes,school_bus,< 5,73,72,75
890,female,none,sometimes,school_bus,> 10,78,86,84
891,male,none,regularly,school_bus,< 5,53,44,37
892,male,completed,,school_bus,5 - 10,78,79,86
893,male,completed,regularly,school_bus,> 10,70,65,62
894,female,none,regularly,,5 - 10,86,83,75
895,male,none,sometimes,school_bus,< 5,54,43,46
896,male,none,sometimes,school_bus,5 - 10,70,70,68
897,female,none,sometimes,school_bus,> 10,54,66,60
898,female,none,sometimes,school_bus,5 - 10,63,69,69
899,male,none,regularly,private,5 - 10,82,79,75
900,male,none,sometimes,school_bus,5 - 10,77,61,61
901,male,none,regularly,private,5 - 10,56,61,57
902,female,none,sometimes,private,5 - 10,100,100,97
903,female,none,sometimes,private,5 - 10,64,74,70
904,male,none,sometimes,school_bus,5 - 10,76,75,76
905,male,none,sometimes,,< 5,50,39,42
906,female,completed,regularly,private,< 5,77,86,86
907,male,none,sometimes,school_bus,> 10,84,77,75
908,male,completed,sometimes,private,5 - 10,93,89,89
909,male,completed,regularly,school_bus,5 - 10,72,66,64
910,female,none,regularly,private,< 5,65,68,73
911,male,none,,private,5 - 10,81,85,77
912,female,none,never,school_bus,5 - 10,78,81,77
913,male,completed,regularly,school_bus,5 - 10,90,86,83
914,male,none,regularly,school_bus,< 5,55,49,51
916,male,none,regularly,private,5 - 10,77,70,65
917,male,completed,sometimes,school_bus,5 - 10,51,56,55
918,female,none,,private,5 - 10,78,79,83
919,male,completed,sometimes,private,< 5,89,78,80
920,female,none,never,school_bus,5 - 10,85,88,85
921,male,none,sometimes,school_bus,> 10,84,72,60
922,female,none,regularly,private,5 - 10,43,65,57
923,female,completed,sometimes,private,< 5,62,76,78
924,female,none,regularly,school_bus,< 5,44,52,51
925,male,completed,sometimes,private,< 5,83,85,82
926,male,none,sometimes,,< 5,71,58,55
927,male,none,regularly,school_bus,< 5,69,58,55
928,male,none,sometimes,private,5 - 10,77,78,72
929,male,completed,sometimes,school_bus,5 - 10,92,92,91
930,male,none,never,school_bus,< 5,72,84,75
931,female,completed,sometimes,private,< 5,69,76,82
932,female,completed,never,school_bus,5 - 10,65,73,74
933,female,none,regularly,private,5 - 10,52,56,56
934,female,none,sometimes,school_bus,5 - 10,60,67,67
935,male,completed,regularly,private,> 10,81,69,74
936,male,none,never,school_bus,5 - 10,72,65,65
937,male,,,school_bus,< 5,97,94,97
938,male,none,sometimes,private,,58,54,57
939,male,none,sometimes,school_bus,5 - 10,62,58,61
940,male,none,sometimes,private,5 - 10,49,51,47
941,male,none,sometimes,,5 - 10,63,70,66
942,male,none,regularly,,> 10,74,76,72
943,male,completed,sometimes,private,< 5,81,85,76
944,female,completed,regularly,school_bus,5 - 10,82,92,93
945,male,completed,sometimes,school_bus,,72,67,72
946,male,completed,regularly,school_bus,5 - 10,67,58,58
947,male,completed,regularly,private,5 - 10,76,70,72
948,male,none,sometimes,school_bus,5 - 10,43,46,45
949,male,none,never,private,5 - 10,63,66,64
950,male,none,regularly,private,> 10,99,76,75
951,female,none,sometimes,school_bus,5 - 10,70,79,74
952,female,completed,sometimes,private,5 - 10,56,69,70
953,female,none,never,,5 - 10,52,56,52
954,female,,regularly,school_bus,5 - 10,77,87,79
955,male,completed,never,private,5 - 10,82,74,76
956,female,none,sometimes,private,5 - 10,77,77,81
957,female,none,never,,< 5,61,76,68
958,male,completed,regularly,school_bus,5 - 10,67,55,55
959,male,completed,sometimes,private,> 10,57,45,54
960,female,none,regularly,school_bus,5 - 10,62,79,74
961,female,none,regularly,private,5 - 10,53,54,55
962,male,completed,sometimes,private,5 - 10,84,81,79
963,male,completed,regularly,private,> 10,89,76,84
964,female,completed,regularly,private,5 - 10,89,99,100
965,male,none,sometimes,private,5 - 10,72,73,71
966,male,completed,regularly,school_bus,< 5,79,75,77
967,female,completed,regularly,school_bus,< 5,88,97,100
968,male,completed,regularly,private,> 10,94,83,85
971,female,none,sometimes,school_bus,< 5,59,75,70
972,male,none,regularly,school_bus,< 5,59,42,54
973,male,completed,sometimes,private,5 - 10,70,67,68
974,male,completed,sometimes,private,< 5,73,76,68
975,male,completed,regularly,,< 5,80,68,75
976,female,completed,sometimes,school_bus,> 10,86,95,94
977,female,completed,regularly,private,5 - 10,59,71,77
978,male,none,regularly,,5 - 10,62,60,56
979,male,none,sometimes,private,5 - 10,63,51,52
980,male,none,sometimes,school_bus,5 - 10,86,79,77
981,male,none,sometimes,private,< 5,45,50,42
982,male,none,sometimes,school_bus,< 5,76,76,67
983,female,none,sometimes,private,> 10,67,75,69
984,male,completed,never,private,5 - 10,53,64,57
985,male,completed,sometimes,private,5 - 10,67,67,61
986,male,completed,sometimes,school_bus,5 - 10,64,64,62
987,male,none,sometimes,school_bus,5 - 10,56,51,46
988,female,none,sometimes,school_bus,5 - 10,42,44,47
989,female,,sometimes,school_bus,< 5,69,86,87
990,female,none,sometimes,private,5 - 10,60,65,63
991,female,completed,regularly,school_bus,> 10,80,87,92
992,female,completed,regularly,private,< 5,68,72,74
994,male,none,regularly,private,5 - 10,91,78,70
995,male,none,sometimes,school_bus,< 5,78,77,69
996,male,completed,never,school_bus,5 - 10,74,68,69
997,male,none,sometimes,,5 - 10,82,81,77
998,male,none,never,school_bus,5 - 10,72,65,62
999,female,completed,sometimes,private,> 10,66,72,73
0,male,completed,sometimes,school_bus,5 - 10,45,48,53
1,female,none,sometimes,private,5 - 10,87,96,96
2,female,none,regularly,,< 5,54,50,49
3,male,none,sometimes,school_bus,< 5,63,59,58
4,male,none,regularly,school_bus,5 - 10,53,51,50
5,female,completed,regularly,private,5 - 10,87,100,100
6,male,none,regularly,private,5 - 10,85,75,71
7,male,none,regularly,school_bus,5 - 10,64,54,61
8,female,none,sometimes,school_bus,> 10,76,76,82
9,female,completed,sometimes,,5 - 10,72,79,83
10,male,completed,sometimes,school_bus,< 5,63,63,65
11,female,none,regularly,school_bus,> 10,85,83,97
